id,sequence,domain,response_type,task,choices,response,some_entails_all,similar_experiment,enc_task,task_content,enc_responses,rt,intermediate_responses,crt
KJMQWUTHHI,58,syllogistic,multiple-choice,All;analysts;novelists/No;travelers;novelists,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,Some;analysts;travelers,True,False,AE3,"['analysts', 'novelists', 'travelers']",['iac'],4871,"[{'state': ['iac'], 'rt': 3328}]",0.2857142857142857
KJMQWUTHHI,59,syllogistic,multiple-choice,No;pilots;tailors/Some;pilots;singers,All;tailors;singers|All;singers;tailors|Some;tailors;singers|Some;singers;tailors|No;tailors;singers|No;singers;tailors|Some not;tailors;singers|Some not;singers;tailors|NVC,No;tailors;singers,True,False,EI4,"['tailors', 'pilots', 'singers']",['eac'],2024,"[{'state': ['eac'], 'rt': 1051}]",0.2857142857142857
KJMQWUTHHI,60,syllogistic,multiple-choice,Some;planners;doctors/All;typists;planners,All;doctors;typists|All;typists;doctors|Some;doctors;typists|Some;typists;doctors|No;doctors;typists|No;typists;doctors|Some not;doctors;typists|Some not;typists;doctors|NVC,NVC,True,False,IA2,"['doctors', 'planners', 'typists']",['nvc'],1541,"[{'state': ['nvc'], 'rt': 752}]",0.2857142857142857
KJMQWUTHHI,61,syllogistic,multiple-choice,All;painters;actors/All;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|No;actors;workers|No;workers;actors|Some not;actors;workers|Some not;workers;actors|NVC,NVC,True,False,AA2,"['actors', 'painters', 'workers']",['nvc'],284373,"[{'state': ['nvc'], 'rt': 283754}]",0.2857142857142857
KJMQWUTHHI,62,syllogistic,multiple-choice,Some not;actors;dentists/No;dentists;buyers,All;actors;buyers|All;buyers;actors|Some;actors;buyers|Some;buyers;actors|No;actors;buyers|No;buyers;actors|Some not;actors;buyers|Some not;buyers;actors|NVC,NVC,True,False,OE1,"['actors', 'dentists', 'buyers']",['nvc'],278696,"[{'state': ['nvc'], 'rt': 277791}]",0.2857142857142857
KJMQWUTHHI,63,syllogistic,multiple-choice,No;assistants;farmers/Some not;scholars;assistants,All;farmers;scholars|All;scholars;farmers|Some;farmers;scholars|Some;scholars;farmers|No;farmers;scholars|No;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers|NVC,Some not;scholars;farmers,True,False,EO2,"['farmers', 'assistants', 'scholars']",['oca'],5994,"[{'state': ['oca'], 'rt': 4788}]",0.2857142857142857
KJMQWUTHHI,64,syllogistic,multiple-choice,Some not;clerks;auditors/No;cashiers;clerks,All;auditors;cashiers|All;cashiers;auditors|Some;auditors;cashiers|Some;cashiers;auditors|No;auditors;cashiers|No;cashiers;auditors|Some not;auditors;cashiers|Some not;cashiers;auditors|NVC,Some;cashiers;auditors|No;auditors;cashiers,True,False,OE2,"['auditors', 'clerks', 'cashiers']","['ica', 'eac']",8410,"[{'state': ['eac'], 'rt': 4729}, {'state': ['ica', 'eac'], 'rt': 6889}]",0.2857142857142857
KJMQWUTHHI,65,syllogistic,multiple-choice,No;planners;surfers/All;planners;artists,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|NVC,Some;surfers;artists|No;artists;surfers,True,False,EA4,"['surfers', 'planners', 'artists']","['iac', 'eca']",4814,"[{'state': ['eca'], 'rt': 2528}, {'state': ['iac', 'eca'], 'rt': 3482}]",0.2857142857142857
KQIPPVALTB,1,syllogistic,multiple-choice,Some not;drivers;pilots/No;pilots;butchers,All;drivers;butchers|All;butchers;drivers|Some;drivers;butchers|Some;butchers;drivers|No;drivers;butchers|No;butchers;drivers|Some not;drivers;butchers|Some not;butchers;drivers|NVC,Some;drivers;butchers|Some;butchers;drivers|Some not;drivers;butchers|Some not;butchers;drivers,False,False,OE1,"['drivers', 'pilots', 'butchers']","['iac', 'ica', 'oac', 'oca']",69182,"[{'state': ['iac'], 'rt': 66617}, {'state': ['iac', 'ica'], 'rt': 67133}, {'state': ['iac', 'ica', 'oca'], 'rt': 67683}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 68232}]",0.0
KQIPPVALTB,2,syllogistic,multiple-choice,No;tutors;packers/Some;tutors;butchers,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|No;packers;butchers|No;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|NVC,Some not;packers;butchers|Some not;butchers;packers,False,False,EI4,"['packers', 'tutors', 'butchers']","['oac', 'oca']",101400,"[{'state': ['oca'], 'rt': 87201}, {'state': ['oac', 'oca'], 'rt': 98169}]",0.0
KQIPPVALTB,3,syllogistic,multiple-choice,No;skaters;chemists/All;skaters;hikers,All;chemists;hikers|All;hikers;chemists|Some;chemists;hikers|Some;hikers;chemists|No;chemists;hikers|No;hikers;chemists|Some not;chemists;hikers|Some not;hikers;chemists|NVC,All;chemists;hikers|All;hikers;chemists|Some;chemists;hikers|Some;hikers;chemists|Some not;chemists;hikers|Some not;hikers;chemists,False,False,EA4,"['chemists', 'skaters', 'hikers']","['aac', 'aca', 'iac', 'ica', 'oac', 'oca']",73367,"[{'state': ['aac'], 'rt': 43568}, {'state': ['aac', 'aca'], 'rt': 49350}, {'state': ['aac', 'aca', 'ica'], 'rt': 69485}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 69867}, {'state': ['aac', 'aca', 'iac', 'ica', 'oac'], 'rt': 70451}, {'state': ['aac', 'aca', 'iac', 'ica', 'oac', 'oca'], 'rt': 71001}]",0.0
KQIPPVALTB,4,syllogistic,multiple-choice,No;linguists;students/All;climbers;linguists,All;students;climbers|All;climbers;students|Some;students;climbers|Some;climbers;students|No;students;climbers|No;climbers;students|Some not;students;climbers|Some not;climbers;students|NVC,All;students;climbers|All;climbers;students|Some;students;climbers|Some;climbers;students|Some not;students;climbers|Some not;climbers;students,False,False,EA2,"['students', 'linguists', 'climbers']","['aac', 'aca', 'iac', 'ica', 'oac', 'oca']",148684,"[{'state': ['aac'], 'rt': 121400}, {'state': ['aac', 'iac'], 'rt': 126934}, {'state': ['aac', 'iac', 'ica'], 'rt': 128133}, {'state': ['aac', 'iac', 'ica', 'oac'], 'rt': 129016}, {'state': ['aac', 'iac', 'ica', 'oac', 'oca'], 'rt': 129517}, {'state': ['aac', 'aca', 'iac', 'ica', 'oac', 'oca'], 'rt': 142916}]",0.0
KQIPPVALTB,5,syllogistic,multiple-choice,No;actors;dentists/No;buyers;dentists,All;actors;buyers|All;buyers;actors|Some;actors;buyers|Some;buyers;actors|No;actors;buyers|No;buyers;actors|Some not;actors;buyers|Some not;buyers;actors|NVC,All;actors;buyers|All;buyers;actors|Some;actors;buyers|Some;buyers;actors|No;actors;buyers|No;buyers;actors|Some not;actors;buyers|Some not;buyers;actors,False,False,EE3,"['actors', 'dentists', 'buyers']","['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca']",165094,"[{'state': ['aac'], 'rt': 156261}, {'state': ['aac', 'aca'], 'rt': 157261}, {'state': ['aac', 'aca', 'iac'], 'rt': 158710}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 159111}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac'], 'rt': 162678}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca'], 'rt': 163110}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oca'], 'rt': 163594}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 164077}]",0.0
KQIPPVALTB,6,syllogistic,multiple-choice,No;judges;athletes/Some;athletes;drillers,All;judges;drillers|All;drillers;judges|Some;judges;drillers|Some;drillers;judges|No;judges;drillers|No;drillers;judges|Some not;judges;drillers|Some not;drillers;judges|NVC,Some;judges;drillers|Some;drillers;judges|Some not;judges;drillers|Some not;drillers;judges,False,False,EI1,"['judges', 'athletes', 'drillers']","['iac', 'ica', 'oac', 'oca']",83982,"[{'state': ['iac'], 'rt': 70082}, {'state': ['iac', 'ica'], 'rt': 80448}, {'state': ['iac', 'ica', 'oac'], 'rt': 81548}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 82482}]",0.0
KQIPPVALTB,7,syllogistic,multiple-choice,Some;poets;waiters/Some;waiters;cashiers,All;poets;cashiers|All;cashiers;poets|Some;poets;cashiers|Some;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets|NVC,Some;poets;cashiers|Some;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets,False,False,II1,"['poets', 'waiters', 'cashiers']","['iac', 'ica', 'oac', 'oca']",6550,"[{'state': ['iac'], 'rt': 2433}, {'state': ['iac', 'ica'], 'rt': 3784}, {'state': ['iac', 'ica', 'oac'], 'rt': 4499}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 5333}]",0.0
KQIPPVALTB,8,syllogistic,multiple-choice,No;cooks;nurses/No;painters;cooks,All;nurses;painters|All;painters;nurses|Some;nurses;painters|Some;painters;nurses|No;nurses;painters|No;painters;nurses|Some not;nurses;painters|Some not;painters;nurses|NVC,Some;nurses;painters|Some;painters;nurses|Some not;nurses;painters|Some not;painters;nurses,False,False,EE2,"['nurses', 'cooks', 'painters']","['iac', 'ica', 'oac', 'oca']",64198,"[{'state': ['oca'], 'rt': 61367}, {'state': ['oac', 'oca'], 'rt': 62184}, {'state': ['iac', 'oac', 'oca'], 'rt': 62749}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 63400}]",0.0
KQIPPVALTB,9,syllogistic,multiple-choice,All;actors;lawyers/Some not;actors;swimmers,All;lawyers;swimmers|All;swimmers;lawyers|Some;lawyers;swimmers|Some;swimmers;lawyers|No;lawyers;swimmers|No;swimmers;lawyers|Some not;lawyers;swimmers|Some not;swimmers;lawyers|NVC,Some;lawyers;swimmers|Some;swimmers;lawyers|Some not;lawyers;swimmers|Some not;swimmers;lawyers,False,False,AO4,"['lawyers', 'actors', 'swimmers']","['iac', 'ica', 'oac', 'oca']",53951,"[{'state': ['oca'], 'rt': 15151}, {'state': ['oac', 'oca'], 'rt': 20035}, {'state': ['iac', 'oac', 'oca'], 'rt': 39669}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 40351}]",0.0
KQIPPVALTB,10,syllogistic,multiple-choice,Some not;clerks;managers/Some;models;clerks,All;managers;models|All;models;managers|Some;managers;models|Some;models;managers|No;managers;models|No;models;managers|Some not;managers;models|Some not;models;managers|NVC,Some;managers;models|Some;models;managers|Some not;managers;models|Some not;models;managers,False,False,OI2,"['managers', 'clerks', 'models']","['iac', 'ica', 'oac', 'oca']",8649,"[{'state': ['iac'], 'rt': 5934}, {'state': ['iac', 'ica'], 'rt': 6384}, {'state': ['iac', 'ica', 'oca'], 'rt': 7033}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 7816}]",0.0
KQIPPVALTB,11,syllogistic,multiple-choice,All;scientists;golfers/Some;golfers;workers,All;scientists;workers|All;workers;scientists|Some;scientists;workers|Some;workers;scientists|No;scientists;workers|No;workers;scientists|Some not;scientists;workers|Some not;workers;scientists|NVC,Some;scientists;workers|Some;workers;scientists|Some not;scientists;workers|Some not;workers;scientists,False,False,AI1,"['scientists', 'golfers', 'workers']","['iac', 'ica', 'oac', 'oca']",26851,"[{'state': ['ica'], 'rt': 24401}, {'state': ['iac', 'ica'], 'rt': 24818}, {'state': ['iac', 'ica', 'oac'], 'rt': 25451}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 26017}]",0.0
KQIPPVALTB,12,syllogistic,multiple-choice,No;potters;chemists/Some not;potters;sailors,All;chemists;sailors|All;sailors;chemists|Some;chemists;sailors|Some;sailors;chemists|No;chemists;sailors|No;sailors;chemists|Some not;chemists;sailors|Some not;sailors;chemists|NVC,Some;chemists;sailors|Some;sailors;chemists|Some not;chemists;sailors|Some not;sailors;chemists,False,False,EO4,"['chemists', 'potters', 'sailors']","['iac', 'ica', 'oac', 'oca']",17966,"[{'state': ['oca'], 'rt': 14966}, {'state': ['ica', 'oca'], 'rt': 15816}, {'state': ['iac', 'ica', 'oca'], 'rt': 16266}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 16949}]",0.0
KQIPPVALTB,13,syllogistic,multiple-choice,All;actuaries;boxers/Some;opticians;actuaries,All;boxers;opticians|All;opticians;boxers|Some;boxers;opticians|Some;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers|NVC,Some;boxers;opticians|Some;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers,False,False,AI2,"['boxers', 'actuaries', 'opticians']","['iac', 'ica', 'oac', 'oca']",34799,"[{'state': ['oac'], 'rt': 31417}, {'state': ['oac', 'oca'], 'rt': 32066}, {'state': ['ica', 'oac', 'oca'], 'rt': 32700}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 33533}]",0.0
KQIPPVALTB,14,syllogistic,multiple-choice,No;campers;novelists/All;joggers;novelists,All;campers;joggers|All;joggers;campers|Some;campers;joggers|Some;joggers;campers|No;campers;joggers|No;joggers;campers|Some not;campers;joggers|Some not;joggers;campers|NVC,No;campers;joggers|No;joggers;campers,False,False,EA3,"['campers', 'novelists', 'joggers']","['eac', 'eca']",307182,"[{'state': ['eca'], 'rt': 305798}, {'state': ['eac', 'eca'], 'rt': 306265}]",0.0
KQIPPVALTB,15,syllogistic,multiple-choice,All;painters;teachers/No;painters;plumbers,All;teachers;plumbers|All;plumbers;teachers|Some;teachers;plumbers|Some;plumbers;teachers|No;teachers;plumbers|No;plumbers;teachers|Some not;teachers;plumbers|Some not;plumbers;teachers|NVC,No;teachers;plumbers|No;plumbers;teachers,False,False,AE4,"['teachers', 'painters', 'plumbers']","['eac', 'eca']",27532,"[{'state': ['eac'], 'rt': 26316}, {'state': ['eac', 'eca'], 'rt': 26733}]",0.0
KQIPPVALTB,16,syllogistic,multiple-choice,Some;analysts;counselors/Some;opticians;counselors,All;analysts;opticians|All;opticians;analysts|Some;analysts;opticians|Some;opticians;analysts|No;analysts;opticians|No;opticians;analysts|Some not;analysts;opticians|Some not;opticians;analysts|NVC,Some;analysts;opticians|Some;opticians;analysts|Some not;analysts;opticians|Some not;opticians;analysts,False,False,II3,"['analysts', 'counselors', 'opticians']","['iac', 'ica', 'oac', 'oca']",4317,"[{'state': ['iac'], 'rt': 1852}, {'state': ['iac', 'ica'], 'rt': 2285}, {'state': ['iac', 'ica', 'oca'], 'rt': 3018}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 3418}]",0.0
KQIPPVALTB,17,syllogistic,multiple-choice,Some not;drivers;writers/Some not;hikers;writers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,Some;drivers;hikers|Some;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers,False,False,OO3,"['drivers', 'writers', 'hikers']","['iac', 'ica', 'oac', 'oca']",3583,"[{'state': ['iac'], 'rt': 1233}, {'state': ['iac', 'ica'], 'rt': 1667}, {'state': ['iac', 'ica', 'oca'], 'rt': 2300}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 2717}]",0.0
KQIPPVALTB,18,syllogistic,multiple-choice,Some;trainers;chefs/Some not;chefs;bankers,All;trainers;bankers|All;bankers;trainers|Some;trainers;bankers|Some;bankers;trainers|No;trainers;bankers|No;bankers;trainers|Some not;trainers;bankers|Some not;bankers;trainers|NVC,Some;trainers;bankers|Some;bankers;trainers|Some not;trainers;bankers|Some not;bankers;trainers,False,False,IO1,"['trainers', 'chefs', 'bankers']","['iac', 'ica', 'oac', 'oca']",3601,"[{'state': ['iac'], 'rt': 1351}, {'state': ['iac', 'ica'], 'rt': 1851}, {'state': ['iac', 'ica', 'oca'], 'rt': 2351}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 2801}]",0.0
KQIPPVALTB,19,syllogistic,multiple-choice,Some;climbers;secretaries/No;fencers;climbers,All;secretaries;fencers|All;fencers;secretaries|Some;secretaries;fencers|Some;fencers;secretaries|No;secretaries;fencers|No;fencers;secretaries|Some not;secretaries;fencers|Some not;fencers;secretaries|NVC,Some;secretaries;fencers|Some;fencers;secretaries|No;secretaries;fencers|No;fencers;secretaries|Some not;secretaries;fencers|Some not;fencers;secretaries,False,False,IE2,"['secretaries', 'climbers', 'fencers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",13482,"[{'state': ['iac'], 'rt': 4949}, {'state': ['iac', 'ica'], 'rt': 5434}, {'state': ['iac', 'ica', 'oca'], 'rt': 6050}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 6667}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 11833}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 12433}]",0.0
KQIPPVALTB,20,syllogistic,multiple-choice,Some;jugglers;investors/All;barbers;jugglers,All;investors;barbers|All;barbers;investors|Some;investors;barbers|Some;barbers;investors|No;investors;barbers|No;barbers;investors|Some not;investors;barbers|Some not;barbers;investors|NVC,Some;investors;barbers|Some;barbers;investors|Some not;investors;barbers|Some not;barbers;investors,False,False,IA2,"['investors', 'jugglers', 'barbers']","['iac', 'ica', 'oac', 'oca']",12334,"[{'state': ['oac'], 'rt': 9852}, {'state': ['iac', 'oac'], 'rt': 10417}, {'state': ['iac', 'ica', 'oac'], 'rt': 10851}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 11651}]",0.0
KQIPPVALTB,21,syllogistic,multiple-choice,No;soldiers;editors/No;editors;florists,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,No;soldiers;florists|No;florists;soldiers,False,False,EE1,"['soldiers', 'editors', 'florists']","['eac', 'eca']",11766,"[{'state': ['eca'], 'rt': 9900}, {'state': ['eac', 'eca'], 'rt': 10451}]",0.0
KQIPPVALTB,22,syllogistic,multiple-choice,Some;linguists;carpenters/Some not;divers;linguists,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|No;carpenters;divers|No;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|NVC,Some;carpenters;divers|Some;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters,False,False,IO2,"['carpenters', 'linguists', 'divers']","['iac', 'ica', 'oac', 'oca']",4084,"[{'state': ['iac'], 'rt': 1650}, {'state': ['iac', 'ica'], 'rt': 2351}, {'state': ['iac', 'ica', 'oca'], 'rt': 3017}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 3385}]",0.0
KQIPPVALTB,23,syllogistic,multiple-choice,All;novelists;analysts/Some;novelists;travelers,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,Some;analysts;travelers|Some;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts,False,False,AI4,"['analysts', 'novelists', 'travelers']","['iac', 'ica', 'oac', 'oca']",12600,"[{'state': ['ica'], 'rt': 10116}, {'state': ['iac', 'ica'], 'rt': 10667}, {'state': ['iac', 'ica', 'oac'], 'rt': 11450}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 11884}]",0.0
KQIPPVALTB,24,syllogistic,multiple-choice,Some not;teachers;golfers/No;bankers;golfers,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|No;teachers;bankers|No;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers|NVC,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|No;teachers;bankers|No;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers,False,False,OE3,"['teachers', 'golfers', 'bankers']","['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca']",25451,"[{'state': ['aac'], 'rt': 20934}, {'state': ['aac', 'aca'], 'rt': 21483}, {'state': ['aac', 'aca', 'ica'], 'rt': 21983}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 22684}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac'], 'rt': 23267}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'oac'], 'rt': 23750}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 24184}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 24733}]",0.0
KQIPPVALTB,25,syllogistic,multiple-choice,Some;sculptors;potters/All;potters;miners,All;sculptors;miners|All;miners;sculptors|Some;sculptors;miners|Some;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors|NVC,Some;sculptors;miners|Some;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors,False,False,IA1,"['sculptors', 'potters', 'miners']","['iac', 'ica', 'oac', 'oca']",10931,"[{'state': ['iac'], 'rt': 6732}, {'state': ['iac', 'ica'], 'rt': 7400}, {'state': ['iac', 'ica', 'oac'], 'rt': 9765}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 10182}]",0.0
KQIPPVALTB,26,syllogistic,multiple-choice,All;actors;painters/Some not;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|No;actors;workers|No;workers;actors|Some not;actors;workers|Some not;workers;actors|NVC,Some;actors;workers|Some;workers;actors|Some not;actors;workers|Some not;workers;actors,False,False,AO3,"['actors', 'painters', 'workers']","['iac', 'ica', 'oac', 'oca']",8401,"[{'state': ['iac'], 'rt': 3734}, {'state': ['iac', 'ica'], 'rt': 5484}, {'state': ['iac', 'ica', 'oac'], 'rt': 6351}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 7685}]",0.0
KQIPPVALTB,27,syllogistic,multiple-choice,Some not;farmers;assistants/Some;assistants;scholars,All;farmers;scholars|All;scholars;farmers|Some;farmers;scholars|Some;scholars;farmers|No;farmers;scholars|No;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers|NVC,Some;farmers;scholars|Some;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers,False,False,OI1,"['farmers', 'assistants', 'scholars']","['iac', 'ica', 'oac', 'oca']",4266,"[{'state': ['iac'], 'rt': 1434}, {'state': ['iac', 'ica'], 'rt': 2000}, {'state': ['iac', 'ica', 'oac'], 'rt': 2733}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 3366}]",0.0
KQIPPVALTB,28,syllogistic,multiple-choice,Some not;porters;judges/No;porters;brewers,All;judges;brewers|All;brewers;judges|Some;judges;brewers|Some;brewers;judges|No;judges;brewers|No;brewers;judges|Some not;judges;brewers|Some not;brewers;judges|NVC,Some;judges;brewers|Some;brewers;judges|No;judges;brewers|No;brewers;judges|Some not;judges;brewers|Some not;brewers;judges,False,False,OE4,"['judges', 'porters', 'brewers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",9967,"[{'state': ['iac'], 'rt': 6584}, {'state': ['iac', 'ica'], 'rt': 7118}, {'state': ['iac', 'ica', 'oac'], 'rt': 7618}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 8051}, {'state': ['iac', 'ica', 'eca', 'oac', 'oca'], 'rt': 8584}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 9034}]",0.0
KQIPPVALTB,29,syllogistic,multiple-choice,No;tellers;doctors/No;tellers;climbers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|No;doctors;climbers|No;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|NVC,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|No;doctors;climbers|No;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors,False,False,EE4,"['doctors', 'tellers', 'climbers']","['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca']",22966,"[{'state': ['oac'], 'rt': 16900}, {'state': ['eac', 'oac'], 'rt': 17267}, {'state': ['iac', 'eac', 'oac'], 'rt': 17683}, {'state': ['aac', 'iac', 'eac', 'oac'], 'rt': 18300}, {'state': ['aac', 'aca', 'iac', 'eac', 'oac'], 'rt': 18900}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'oac'], 'rt': 19350}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac'], 'rt': 20316}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 21150}]",0.0
KQIPPVALTB,30,syllogistic,multiple-choice,No;students;cyclists/Some not;cyclists;buyers,All;students;buyers|All;buyers;students|Some;students;buyers|Some;buyers;students|No;students;buyers|No;buyers;students|Some not;students;buyers|Some not;buyers;students|NVC,Some;students;buyers|Some;buyers;students|Some not;students;buyers|Some not;buyers;students,False,False,EO1,"['students', 'cyclists', 'buyers']","['iac', 'ica', 'oac', 'oca']",16983,"[{'state': ['iac'], 'rt': 10818}, {'state': ['iac', 'ica'], 'rt': 11784}, {'state': ['iac', 'ica', 'oca'], 'rt': 12568}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 13051}]",0.0
KQIPPVALTB,31,syllogistic,multiple-choice,Some;poets;writers/No;singers;writers,All;poets;singers|All;singers;poets|Some;poets;singers|Some;singers;poets|No;poets;singers|No;singers;poets|Some not;poets;singers|Some not;singers;poets|NVC,Some;poets;singers|Some;singers;poets|Some not;poets;singers|Some not;singers;poets,False,False,IE3,"['poets', 'writers', 'singers']","['iac', 'ica', 'oac', 'oca']",23284,"[{'state': ['iac'], 'rt': 20501}, {'state': ['iac', 'ica'], 'rt': 21135}, {'state': ['iac', 'ica', 'oca'], 'rt': 21852}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 22334}]",0.0
KQIPPVALTB,32,syllogistic,multiple-choice,Some not;tailors;pilots/All;singers;pilots,All;tailors;singers|All;singers;tailors|Some;tailors;singers|Some;singers;tailors|No;tailors;singers|No;singers;tailors|Some not;tailors;singers|Some not;singers;tailors|NVC,All;tailors;singers|All;singers;tailors|Some;tailors;singers|Some;singers;tailors|No;tailors;singers|No;singers;tailors|Some not;tailors;singers|Some not;singers;tailors,False,False,OA3,"['tailors', 'pilots', 'singers']","['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca']",8282,"[{'state': ['iac'], 'rt': 4766}, {'state': ['aac', 'iac'], 'rt': 5300}, {'state': ['aac', 'aca', 'iac'], 'rt': 5683}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 6050}, {'state': ['aac', 'aca', 'iac', 'ica', 'eca'], 'rt': 6401}, {'state': ['aac', 'aca', 'iac', 'ica', 'eca', 'oca'], 'rt': 6817}, {'state': ['aac', 'aca', 'iac', 'ica', 'eca', 'oac', 'oca'], 'rt': 7154}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 7517}]",0.0
